date,stars,text
"Oct 29, 2015",2,"While there are glimmers of brilliance here, the movie doesn't feel like Star Wars. The acting is terrible, the story is terrible, the overload of CGI is terrible. This movie is..."
"Oct 28, 2015",1,Hayden Christensen is a pussy!
"Oct 27, 2015",2.5,"I do appreciate that they tried to make the characters more human and tried to bring some humor, even if they might not have always done great. Obi-Wan makes this film a lot more enjoyable to watch. In fact if Obi-Wan and Anakin's relationship was more of a focus I think that this would've been a stronger movie. However it's still Star Wars, and Star Wars is pretty chill."
"Oct 27, 2015",1,"I struggle to recall if i saw this in 2002. I seem to also remember that it was deemed marginally better than Phantom Menace. 

It's not. They may relegate Jar Jar, but it's still a stinker. Ooh Anakin Vader gets hormones and is sad for his Mummy. I hope Natalie Portman never forgave her agent."
"Oct 27, 2015",3,Its a decent/good movie!
"Oct 27, 2015",3,"What I like most:
1. The screenplay has improved much as compared to the previous installment
2. The chase scene with the Fetts and Obi-Wan through the astroids
3. Less Jar-Jar Binks
4. Much more interesting settings

What I dislike most:
1. Hayden Christiensen's acting"
"Oct 25, 2015",1.5,A remember this more favourably than actually watching it again. The use of CGI for basic scenes is awful and it feels like you are watching a computer game cut scene. Alongside that Annakin is portrayed as even more winey than when he was a young child. Whereas the previous film at least kept my attention longer this one I had to watch in 4 sittings!
"Oct 22, 2015",2,"By far the laziest of the entire franchise , with a forgettable story and a stupid script with horrible dialogue. The best part of the movie is Ewan McGregor and Christopher Lee that at this point is not saying much !."
"Oct 21, 2015",3,"Better than the first one. Acting is still terrible and characters are boring, but the setpieces are awesome and the arena fight scene is jaw dropping."
"Oct 21, 2015",2.5,"Attack of the clones had a very promising premise, sadly in a lot of ways this film was more disappointing than the Phantom Menace due to the failure to execute that premise in a good way. The story is about an assassination attempt on senator Amidala and the investigation that comes from that. Them trying to find out who is behind it all could have been great, but instead we spend time watching a forced romance that does not work at all. the dialogue is torture at times and the final lightsaber fight was the worst one since A New Hope. Count Dooku was too old in my opinion, Christopher Lee was great don't get me wrong its just that a younger more violent sith apprentice would have been more interesting. The acting of Hayden and Natalie was not good. the gladiator arena battle was the highlight of the film and was the redeeming quality to this film. this is a slight step up from the Phantom Menace but still not a good Star wars movie. 2.6/5"
"Oct 20, 2015",3.5,"The second installment of this trilogy still never soars as high as the originals, but remains fitfully entertaining. Lucas' flaws from The Phantom Menace still remain, such as an undercooked screenplay and an overabundance of bluescreened backgrounds. And Christensen was clearly not the right choice for a character who is meant to display such emotion and internal conflict. This also makes his romance with Portman flat, especially since the writing for it is rather shallow. But it has a climax that delivers to the maximum, and seeing Yoda in full action is undoubtedly the biggest ""fanboy"" moment ever. Samuel L. Jackson's under-usage is unforgivable, but he (and his unique purple lightsaber) steal every scene that he is in. Christopher Lee's demeanor is also a great contribution, even though he has almost as little development as the previous film's villain. All in all, it is a fun blockbuster that makes an entertaining watch, even despite its narrative shortcomings."
"Oct 17, 2015",2,"I don't know what else to say about this movie. Attack of the Clones is slightly worse than The Phantom Menace. I could not care less about this film's plot, and the characters of this film, and there is an overuse of painfully obvious CGI. Most of the acting ranged from terrible to okay, with Hayden Christensen's acting being atrocious. However, there were a few things I liked. There were some action sequences I thought were entertaining, with the fight between Yoda and Count Dooku being a so bad it's awesome moment for me. The film is just as mediocre as its predecessor, and it is not close to being an entertaining film, it is boring."
"Oct 17, 2015",3.5,A Bit Better But Still Needs Improvement
"Oct 16, 2015",1,Nothing could be worse than the phantom menace
"Oct 12, 2015",3.5,Less Jar Jar is good. But still a bit too much awkward CGI.
"Oct 10, 2015",3,"This film benefits from better action sequences, stronger screenplay and dialogue. But the film it too long and still misses the wit of the original series."
"Oct 06, 2015",2.5,"Better than episode 1, but not by much"
"Oct 06, 2015",5,"This is a love story unlike any other, because it takes place in a galaxy far far away. If Episode I was just the beginning, Episode II was a great second act. One thing that makes it better because no one get frozen in carbonate this time and Christopher Lee gave a great performance as Count Doku and Temuera Morrison who we don't see much off these days was amazing as Jango Fett. You don't know what your missing if you don't see Attack of the Clones."
"Oct 05, 2015",3,Some good fights and its better than the phantom menace but that's not saying much
"Oct 02, 2015",2.5,"The worst Star Wars movie by far,Attack of the Clones is nothing but visual splendor with horrible dialogue."
"Sep 26, 2015",4,"Higher quality than Episode I, with more action, more fun, and much less Jar Jar Binks. The arena scene and the Battle of Geonosis was  very exciting."
"Sep 21, 2015",1,"Before there was Michael Bay to ruin your childhood, there was this movie. Hayden Christensen's acting is dreadful, whiny, and unhumorous. The Romantic sub-plot is unconvincing: what does a princess who led her people to victory see in a whiny teenage Jedi with emotional issues? That would be like Queen Elizabeth II dating Justin Bieber. 
What this film suffers from the most is the blockbuster syndrome: superb special effects, pathetic storytelling. Story is three things :Plot, Character, and Drama. Plot is tolerable at best, Character is robotic, and above all drama is missing. 
A pathetic fail to the legacy of a noble saga."
"Sep 14, 2015",0.5,By far the worst of the Star Wars movies
"Sep 12, 2015",1,I was waiting for something to happen and then the credits rolled.
"Sep 12, 2015",2,"Attack of the Clones is the longest film in the series at 2 hours 22 minutes, and is very drawn out and boring.  It is better than its predecessor, but that isn't saying much.  What once was one of the best series is dragged down by their prequels."
"Sep 11, 2015",1,"This one on the other hand, is about as bad as I'd heard.  So baselessly self-important.  Even the special effects appear to've gone downhill since the previous.  About the only half-decent thing about it are its few, ever-so subtle, primitive, yet somewhat-accurate winks at contemporary US politics."
"Sep 08, 2015",5,"A brilliant piece of cinema, if it wasn't for the masterful direction, the film would still be brilliant. I particularly praise the acting from Mr Hayden Christensen, he made this movie what it was, a masterpiece."
"Sep 07, 2015",0.5,You thought it couldn't get worse!! This is absolutely outrageously horrible
"Sep 06, 2015",3.5,"A slow moving film at times but then it moves fast with a few awesome action scenes, but then it leads to an epic large scale battle on Geonosis! We finally see the beginning of the clone wars, that Obi-Wan And Leia we’re referring to in A new hope. It’s great to finally see Ewan MacGregor become the Mentor Obi-wan, while Hayden Christensen’s Anakin Skywalker, moves closer toward his dark destiny. Also, Yoda is da man, and you gotta love Mace windu and his Purple Lightsaber!!"
"Sep 05, 2015",3,"This was a mess, That whole love story was totally a snoozefest, Christiansen can't act, and the only time it's interesting is when someone is shooting at something."
"Sep 05, 2015",2.5,"Not many True Blue Star Wars fans hold this film very highly and there is a good reason: Hayden Christensen, Tacky Romance &amp; complete over use of CGI.

The only few scenes that where interesting was Obi Wan Kenobi's travel to the Kimino planet. It's just a frustrating film.

It's very uneven &amp; just really looses the magic of what makes Star Wars so great. Often appeals to the female fans of Star Wars but I always find it a struggle to sit through."
"Sep 02, 2015",3.5,7/10 Not that bad considerig it is a prequel...enjoyed the end Jedi battle.
"Aug 29, 2015",4,"I enjoyed this film.  Like all the Star Wars films it has major flaws, but this was really entertaining."
"Aug 28, 2015",2.5,Not the best movie ever but a lot better than The Phantom Menace
"Aug 25, 2015",1,"Just as The Phantom Menace turned Star Wars into a boring political drama, Attack of the Clones turned it into an even more boring romance story. The writing somehow got even worse, with the politics talk replaced with unbearable romance dialogue, featuring such gems like ""I wish I could just wish away my feelings"". The Phantom Menace gets a lot of (well deserved) flack, and this movie doesn't get enough."
"Aug 23, 2015",1.5,"AWFUL dialogue, forced love story, too much cgi, Dooku fight at the end that destroys Yoda's character, and also a lot of stuff that doesn't really matter, in order to get an army of clones, but does lead to Obi-Wan playing an interesting game of clue."
"Aug 23, 2015",3,"Lots of CGI...fake sets lead to dull dialogue. Story-wise this is the real beginning of Anakin's journey, and we get some great insight into the early darkness of Vader."
"Aug 22, 2015",2.5,"It's tense, visually stylish, and it gradually becomes more of what its series title expects of it; but it's sadly still badly acted, occasionally improbable, and horrifically sour on the writing."
"Aug 22, 2015",2,"If not for the absolutely childish cheesy an unnecessary love story it would be ok. With that it's rather annoying. But still, it's Star Wars, so can't say I hate it."
"Aug 21, 2015",0.5,"I don't like Attack of the Clones. It's coarse, and rough, and irritating, and it gets about everything wrong."
"Aug 21, 2015",3,"the end of the movie, where the clones finally charge into battle with the CIS and the entire Jedi army joins the fight was absolutely great! I love the clone/stormtroopers! But i admit that the biggest part of the movie is average or sometimes even lame, epecially the Anakin and Padmé scenes suck, better writing (and acting) was needed in this movie. Still decent though.

Hayden Christensen also sucks balls in the night for his incredibly bad performance, minus one star simply because of him."
"Aug 20, 2015",1.5,Star Wars Attack of the Clones is the worst thing made by a human...except for the bagpipes
"Aug 16, 2015",2.5,Not much happens besides boring romance.
"Aug 14, 2015",4,Star Wars:Episode II - Attack of the Clones is a fairly good follow-up to The Phantom Menace. It has a good combination of sci/fi-thriller and the visuals are better in this one.
"Aug 14, 2015",2.5,despite the dumb dialogues between anakin and padme and the awfull CGI it'splot is better than the phantom manace due to the begining of the war of the clones and the kickass battle at the end.However the actings of Natalie Portman and Hyden Christensen were disgusting.The special effects were great but in the end this movie is more special effects tha a deep story which the original trilogy had.
"Aug 10, 2015",2.5,THIS MOVIE IS SO BORING THAT I COULDN'T EVEN KEEP WATCHING UNTIL THE ACTION BEGINS.
"Aug 10, 2015",3,"Good action, terrible acting"
"Aug 06, 2015",1.5,"Oh dear, Star Wars continues to get mullered in these prequels.  Finally getting in gear towards the end of the film, perhaps too late to turn around the mess that went beforehand."
"Aug 05, 2015",1.5,"So to start off I want to say this film is no improvement over the last. It's actually worse, surprisingly. Anakin is as annoying as ever, and Jar Jar is as annoying as Heck, everyone is depressed, and this movie is no fun at all. There isn't much to say about this film, it's just the death of the Star Wars series. All I can do is hope the next one will be good."
"Aug 03, 2015",5,Wall to wall action at the end the Yoda seen is amazing
"Aug 03, 2015",3.5,The worst of all but still watchable and has very good moments and is part of the saga
"Aug 01, 2015",3,An improve version of the first one. and more entertaining. However. still lacks attention to detail and a well written story line.
"Jul 28, 2015",3,"5th best installment of the 6 Star Wars films.

Grade = 6/10"
"Jul 27, 2015",5,good starwars movie a great begging of the end
"Jul 27, 2015",2.5,"Better than its predecessor and better than I remembered, though still suffering from wooden, lackluster performances not helped by Lucas' direction."
"Jul 24, 2015",1.5,The film that preceded this film was just as bad as this one.
"Jul 24, 2015",4,This was slower and with very dense characteristics. but engeneral STAR WARS is entertaining
"Jul 21, 2015",2,"Although some parts are better than the first, the absolute worst part is the forced romance, which is the most cringe worthy moments in film history."
"Jul 17, 2015",2.5,"Do to the lack of Jar-Jar Binks, an improvement is made, but it is a cringe fest do its poor scripting and perhaps not the best casting for Anakin Skywalker whom comes off as whiny."
"Jul 16, 2015",3,It was good better then 1 for sure
"Jul 13, 2015",1.5,Not bad but not good
"Jul 09, 2015",4,This second installment in the prequel franchise might've improved well even though it's kinda heavily flawed!
"Jul 06, 2015",3.5,Poor character developing but great effects.
"Jul 05, 2015",3,"Hayden Christensen's performance is cringeworthy along with Portman. The romance scenes drag on too long. Some great action sequences coupled with spectacular effects are the redeeming qualities. Another worthy performance from McCregor as well. Overall much better than Episode I, but still needs that fantastic charm and writing from the originals."
"Jul 03, 2015",3.5,"So much better than TPM, still a bit pedestrian in places. However makes more sense and the action sequences are excellent, still wish Jar Jar Binks got vaporised. Christopher Lee, legend!"
"Jun 30, 2015",3.5,"George Lucas' Attack of the Clones is a slight improvement over Phantom Menace but still suffers from poor character development and interaction.
     The movie cuts down on some of the endless exposition found in Phantom but still has a bit too much. The set pieces are extremely good and the battle scenes remind you of the original trilogy and are in and of themselves wonderful. In general the Force is more alive in this movie than in the previous one.
     The two biggest problems with the movie are still the screenplay and Anakin's story. The screenplay in general is poor. Characters deliver dialogue at strange times with unintentionally awkward pauses. Anakin's story is also poor which really damages a movie that has his and Padme's relationship as one of its central motifs. Their relationship just feels a bit unbelievable. Their love isn't developed in a way that should end in a marriage which is where the movie does end. Anakin is also portrayed as a sort of baby throughout the whole movie. While his childish emotions make a credible path to the dark side his immaturity makes the audience actually not like Anakin. His journey to the dark side could have been full of relatable failures and shortcomings. His journey could have taken us on a path where we can really see the dark side of emotions and attachments. Instead, we just want to yell, ""GROW UP"". 
     While the movie is still enjoyable the poor Anakin storyline really hampers a movie that otherwise would be a very worthy prequel to the original trilogy. I give it a 3.5/5."
"Jun 30, 2015",2.5,"Still a trainwreck of a movie, as Lucas hardly improved his efforts. The acting is below par, with only Mcgregor and Lee doing any spectacular work. Yes, it is an improvement over PM, but only slightly."
"Jun 28, 2015",5,Second best of the prequels. THE best being Episode III.
"Jun 28, 2015",3.5,"Terrible love story. Slightly better acting, worser dialogue. Great action scenes. Overall a better movie."
"Jun 26, 2015",2,Better than the first prequel but still sorely lacking in any sense of story.
"Jun 25, 2015",1,"Utter tosh, what is Lucas thinking?  What is McGregor doing?  What is Portman doing? Why is Christensen even in this film!?  Total destruction of the myth."
"Jun 23, 2015",2,"This is worse than Phantom Menace. The acting sucks. It has a cool story though. In the Phantom Menace, they TRIED to make a good movie. This film didn't even try."
"Jun 23, 2015",2.5,"Tell me Lucas didn't make it. Please. Phantom Menace was bad enough without having this. But loyalty dies hard.
Don't bother, unless you are a Star Wars fan."
"Jun 21, 2015",0.5,"This movies just pretty awkward to watch thanks to Hayden Christiensen, it's just pretty bad."
"Jun 17, 2015",2.5,"Star Wars Episode 2: Attack of the Clones.

About the clones and how they get me bad. This is a really generic 5th installment of the series. And get me wrong, I'm a Star Wars fan! I have been since I was 3 years old. But I thought the action and acting was good. But barely a passing grade 
C+"
"Jun 16, 2015",3.5,"Attack of the Clones offers enough thrills to please hardcore Star Wars fans, but it is lacking in several key areas.

Full Review: http://wadesthoughts.com/2015/05/15/star-wars-episode-ii-attack-of-the-clones-review/"
"Jun 16, 2015",2,slightly better than 1. More cool villians
"Jun 15, 2015",3,"Like it's predecessor, Star Wars: Attack of the Clones suffers from hammy performances, CGI overload, and a stilted script, but overcomes with fun action sequences, deeper character development, and better homage to the original."
"Jun 12, 2015",3.5,Way better than the first one.
"Jun 11, 2015",3,"I thought this Star Wars movie was much better then the disappointing ""Phantom Menace"" we received three years before this film was released. I thought this one had better action sequences and had a better story. It also had some pretty cool new characters as well as good special effects. However, I didn't like that they threw in some more crumby dialogue like the last one. I also wasn't huge on the romance story in this one either. It felt a little forced into the movie. Other then that though, I don't have any major issues with this movie. Decent enough Star Wars movie that fans will enjoy."
"Jun 11, 2015",2.5,"I don't like sand........This film is so bad, it is good"
"Jun 11, 2015",2.5,Hayden Christensen's acting is bland and boring. The dialogue was pointless and didn't seem to progress the story in any way. This movie's silver lining had to have been the action scenes which didn't disappoint.
"Jun 09, 2015",1,"""I don't like sand --- it's coarse and rough and irritating...and it gets everywhere! Not like here. Here, everything is soft...and smooth."""
"Jun 09, 2015",2,"a cluster f--k of cgi with incoherent reactions from the chracters and failed dull romance and is riddled with implausible situations and the name doesn't even work ""attack of the clones"" it's like if you named ""return of the jedi"" ""the battle of endor"". there has been so much things that have been already said about episode 2 so if I were to describe it in one sentence it would be ""George Lucas's wet incoherent cgi dream"""
"Jun 07, 2015",4,"In alot of ways, This is a much better film than ""The Phantom Menace"". In some ways, This is my least favorite out of all the Star Wars films. And yes, Its because of one thing. The love story is.....sigh. Bad. I know. I know. Look, I love Star Wars. I adore it. So it pains me to admit. The love story is bad. At least in this movie it is. The dialogue is painful and the 2 actors have hardy any chemistry. Hayden Christensen is just not a good actor. Its funny, Aside from that, This movie is awesome. You got a good mystery surrounding the plot. Ewan McGregor is fantastic. The action is great. Much of the effects still hold up. The addition of Christopher Lee is most welcome and it made for one of the saga's best villains, and I still applaud when Yoda whips out that lightsaber. Just an awesome image. It shows, Even at it's weakest. Star Wars is still better than most franchises who desperately wanna be like it."
"Jun 03, 2015",3.5,If you can get past the stupid dialog and the cringe worthy love scenes it's actually a pretty good movie
"Jun 03, 2015",4,"My memory did not fail me, it improves from the last film from the first frame to the last. I was thinking, should I rate this 4 stars for my blog, then flashed by in my head all at once, badass yoda fighting Count Dracula! Obi-Wan fighting Boba-Fett's dad, better effects, epic Jedi vs an Army battle, yeah I can give it some sympathy rating.

I don't completely understand the politics of the film, but I have an average IQ to understand what they are on about half the time. The action is revamped, the special effect are still exploited, twice as much as a matter of fact. Somehow it look's a hell'uva lot better. Hayden Christenson who plays a few grow-spouts older Anakin Skywalker, speaks like somebody has his testicles in a vise, every time he speaks they tighten it. I don't know if that was a performance choose, but it definitely didn't work. The role did suite him well, it was just hard to actually like him, which is fundamental to understand how he becomes, who he becomes.
Ewan McGregor (Obi-Wan) brings that humor Lucas could not capture in the failure that was Episode 1. McGregor takes over the film easily from Liam Neeson's departure, which is no surprise with a supporting cast that don't have a clue what they are doing with there roles.

The peaceful alliance of the galaxy in Phantom Menace, ten years ago, has fallen apart because of a treaty created by Count Dooku, played by legendary Hammer horror Dracula, Christopher Lee- who gets an awesome showdown with Yoda (Frank Oz) at the end- one of the reasons I give this film a slight-overrating. The Queen and Senator Padme are trying to gain the vote to give the Republic an army to protect themselves from the collapse of over seven-thousand Galactic empires, who are leaving the council. The Queen get's assassinated, that drive's the need for the vote for a Republic Army even more. Anakin takes Padme to her planet of Naboo, while Obi-Won investigates a Galaxy system that is not in the Jedi archives. What will he find? The Clones, just what the republic needed. But whom knew they needed such a mighty army?!


Everyone likes giving George Lucas shit, he screwed up. But once and a while you need to sit back and look at in awe of what come out of his imagination. A whole spectrum of worlds, not just planetary or galactic worlds a massive-undying fictional Multi-Verse. why I choose this Star Wars film to give him credit for what he has created, I don't know, but that's what I felt while watching a lot better sequel-prequel. I cant help but feel bad, that Disney is no longer following his outlines he drawn for them to use in the new film with the contract to sell the saga to them.

Anakin is a moody little baby-bitch, granted. But he nails it in that scene with Padme were he talks about killing the woman and children of the sand-camp. His poor dialogue is suppressed like a silencer on a faulty-Uzi after that scene, really saves the actor a littl from fans or reviewers like me to pin the blame on the un-natural enjoyment of his performance.

Fact is, be it time or skills there is and always will be something missing from these prequels, that were so present in the originals. Be it characters like Han-Solo or Luke- whatever it is, it's only touched in this film, never grasped or captured. If the characters stopped talking in the middle of the great action scene's and let it talk for itself or no cutting away from one good scene to a bad one frequently, if only. A better look at a great set of films, that are really bad."
"Jun 01, 2015",3,"Neglect some of the acting, and the story is actually kind of interesting."
"May 30, 2015",3,"Bad writing, bad acting, but just enough good exists to move the pieces into place for the final act."
"May 28, 2015",0.5,They wouldn't let me rate 0 stars
"May 26, 2015",3.5,"Although better than The Phantom Menace, Episode 2 is still missing what made the original trilogy epic. Ewan McGregor is awesome as young Obi-Wan."
"May 26, 2015",1.5,Moderate action and cool expansion of the Star Wars lore saves it from getting 0 stars. Utter garbage
"May 25, 2015",2,"Star Wars episode 2 the attack of the clones review:
The original cast went south as they changed. Hayden Christiansen was horrible. The chemistry between him and Natalie Portman is awful. Obi-wan is good but the cgi is used on too many characters. There are some really good scenes that are ruined by bad script and acting. 4 out of 10"
"May 23, 2015",2.5,"Better than the first, but not by a whole lot."
"May 23, 2015",2.5,"Hayden Christensen ruined the dearth baser I love, he made anakin a creep and totally ruined the movie, obi wan was great, I actually tolerated Jar-Jar, I hate Jar-Jar, but I hate anakin in this one."
"May 23, 2015",2.5,"This installment is an improvement over its horrific predecessor, but sadly it turns out to be a highly disappointing mediocre movie, with dialogue that is absolute trash, no exciting duels, and actors who makes his or her character crap. There are some positives in this movie like new cool villains, colorful background and effects, the Geonosis battle, the backstory of the stormtroopers and even the stormtroopers back then, and some others. Still this movie isn't that impressive or great at all."
"May 23, 2015",4,"A significant step-up from the previous episode, Episode 2 is a good yet flawed film much like Episode 1. Does have a long run time but it further develops characters, and starts to lead the prequels to their final chapter."
"May 22, 2015",3.5,"Actually quite solid if you ignore, or better yet, skip past, the romance scenes that never seem to end. Quite a lot of things going on here."
"May 20, 2015",2.5,"This sequel-prequel was better than Episode 1: Phantom Menace but not by a lot. There's so much boring dialogue. Obi-Wan and Anakin's relationship is very dull that it doesn't look like they are actually friends. Anakin and Padme's relationship was not good in here. Showing Boba Fett as a kid was really awkward. The action scenes in this movie are great and fun to watch. 
The scene where Jango hires an assassin to kill Padme backfires that it's so laughable. The assassin hires a droid to kill Padme with poisonous worms. Why not a rocket through the window?! Or a gun!? So laughable! 
Overall, so many flaws, but pretty decent."
"May 19, 2015",3,Terrible. Just as mediocre as the Ep 1 if not worse.
"May 17, 2015",1,"""I hate sand. It's coarse, it's itchy and it gets everywhere."" Well, Anakin, that's interesting because your character is coarse and whiny and you manage to get everywhere on my last nerve. But hey, that just means Anakin's personality is consistent with time and two different actors. Bravo. Five stars. Just kidding, I hate this movie."
"May 16, 2015",4.5,"This is the only Star Wars film that I would complain about...its script and acting are very cliched and stale, but the visuals and action sequences are top notch."
"May 14, 2015",3,"Attack of the Clones has great action sequences and amazing plot, and while I couldn't quite understand whose side the Clones were on, the film does have great acting and great character development. AOTC does have a bit of parts that I did fall asleep on, but overall, the film is good.

       Yoda, who is my favorite character in the whole saga played an amazing part, where he saved the day in the end.

       I don't have much to say about the film, but AOTC is a huge improvement over The Phantom Menace. 

GRADE: 6/10"
"May 13, 2015",2,40% on my Tomatometer.
"May 11, 2015",0.5,This is the worst film ever made
"May 10, 2015",2,"Poor acting (besides McGregor), an even worse story, atrocious dialogue (""I don't like sand..""), and a very bad ""romance"". Not even less Jar Jar could've saved it, which is saying a lot."
"May 08, 2015",0.5,"This has some of the poorest acting, a terrible love story and some stupid continuity errors"
"May 08, 2015",4,"Great = 4/5

""Attack of the Clones"" is by far considered the worst Star Wars film yet. well, according to popular public opinion at least. I, however, still enjoy the film to this day, and I personally believe it was even better than its predecessor - ""The Phantom Menace""."
"May 06, 2015",4.5,Lots of action.  moves quickly.  Yoda fighting is hilarious.
"May 05, 2015",1.5,"Like The Phantom Menace, we're presented with a visually stunning movie that offers nothing from the rest of its parts to provide meaning to its setting. The plot itself is full of holes that are widened by boring dialogue and terrible characters. The love story is shockingly vapid because there's no reason presented on-screen for why Padme should be in love with Anakin, who just comes off as a creepy psycho for the majority of the movie. When my own mother is yawning during the romance scenes and asking for laser battles in space, you have officially lost your audience."
"May 04, 2015",3,"While still suffering from inconsistencies and the poor casting of Hayden Christensen as Anakin Skywalker, Attack of the clones has enough impressive action and high energy (especially in the second act), to make an improvement over Phantom menace"
"May 04, 2015",4,"Better sequel, almost everything is CGI now aside from the actors."
"May 03, 2015",2,"Possibly the worst of the Star Wars films to date, Attack of the Clones forces many of the plot moving devices required for the original movies to take place. This force (get it?) is due, in part, to the aggressive, rough progression of a relationship between Hayden Christensen and Natalie Portman."
"May 02, 2015",1.5,"The worst Star Wars movie. Almost nothing redeems it, except some funny scenes by Ewan Mcgregor, the best thing in the prequels. Yoda's light saber battle is fun for a split second, but then looks stupid."
"Apr 30, 2015",3.5,"In my opinion this movie gets more hate than it deserves.  The action sequences in the movie I thought were some of the coolest I have ever seen.  I think this episode did what it was supposed to in showing Anikin's dark side.  One flawed performance was Heyden's,  it seemed like he tried too hard.  I didn't buy him as young Darth Vader."
"Apr 26, 2015",2.5,"Lots of CGI and action.
A fresh rating of 66%.
   ""An improvement over Phantom Menace, though only due to its upped action."""
"Apr 26, 2015",2.5,"worst in the series, that's all that needs to be said!"
"Apr 25, 2015",3,This movie is a 50-50 movie. Obi Wan's side of the film is awesome and classic Star Wars.......let's just not talk about the other half....
"Apr 23, 2015",2,"The exposition is redundant, dampering the emotion. The acting cannon continues to be wooden and screenplay is sloppy. Nevertheless, Star Wars Episode II saving grace is they have a well choreographed fight sequence."
"Apr 22, 2015",2,I found this film to be so bad the Jar Jar Binks scene was actually one of my favourite parts.
"Apr 21, 2015",2,"The weakest link in the star wars saga, mostly due to stiff acting and a lack of chemistry."
"Apr 19, 2015",4,Is better than the last one
"Apr 18, 2015",4,I've got the higher ground
"Apr 17, 2015",2.5,The awkwardness between Padme and Anakin is easily forgivable if you just pretend they are nervous. The acting isn't actually as bad as people make it out to be but it still wasn't that good of a movie. Probably the weakest film in the Star Wars saga.
"Apr 14, 2015",3,From my blog Foster as Films: https://fosterasfilms.wordpress.com/2015/03/15/foster-as-star-wars-episode-ii-attack-of-the-clones/
"Apr 13, 2015",2.5,"While the weakest of the bunch, attack of the clones serves to be a highly entertaining film (the last 45 minutes). Other than that, the romance is forced, the dialogue is weak, and it's awkwardly paced."
"Apr 11, 2015",0.5,A true wooden performance handed in by all.
"Apr 07, 2015",1.5,this is another horrible movie! every character sucks! so many plot holes and its a huge mess but the battles are good (the climax battle is really good!!) but this is another one you can force away.
"Apr 06, 2015",1,"Least favorite in the series. The dialog is horrible and, to quote honest trailers, the romance was as soulless as the computer it was made in."
"Mar 30, 2015",3.5,"Es ligeramente mejor que su antecesora, mejora algunos aspectos y otro los empeora. El problema recae al exceso de la subtrama romanticismo sin chispa entre Natalie y Hayden llegando a ser algo forzado su relacion, dialogos algo cursis. Se agardece que hayan minimizado el enfoque de otros los personajes que no aportaban anda interesante (Jar Jar Binks). Aun con los serios problemas que posee la cinta, llega a ser entretenida por la gran mejora de las escenas de accion, el suspenso que trae la historia y en cierta parte el desarollo que le dan las motivaciones del futuro Darth Vader."
"Mar 28, 2015",3.5,It has some cool visuals and actions sequences and in my opinion is a better movie than Phantom Menace but the dialogue is pretty awful. Portman and Christensen are probably the worst on-screen couple in the history of cinema It's a shame that I didn't grow up with the original Star wars but than again I grew up with the greatest trilogy of all time Lord of the Rings. I watched Phantom menace with my father and I saw this one with my friends when I was young and I'll always treasure those experiences.
"Mar 23, 2015",3.5,"Well, this is an improvement over 'The Phantom Menace', showing that George Lucas may have potential with the 'Prequel Trilogy'. However, while the action sequences are fantastic, with the finale being fantastic, the focus on romance drags and distracts from what a 'Star Wars' film should be."
"Mar 23, 2015",4.5,"A fun as hell movie with great action sequences and an interesting story, but some godawful acting is in the mix. Props to Ewan McGregor, who captures a young Obi-Wan perfectly, Samuel L. Jackson, Ian McDermid, Christopher Lee, and Frank Oz, but Hayden Christiansen is as stale as an ancient piece of cardboard. Oh, and Jango Fett is cool. 9 out of 10 GREAT"
"Mar 22, 2015",3.5,"good but not the best star wars movie ever is like the black sheep of star wars franchise but it has his good ones, but i didnt like the personality of anakin he is a fucking perversed stalker of padme and WTF is the fact of 40 percent of the movie are burocratic conversations that no one cares about like ""fuck all that talk just show the lightsaber fights"" its definitly a good/bad movie its good and bad at the same time but fuck it its a star wars movie"
"Mar 13, 2015",3,Yoda fighting was good
"Mar 11, 2015",3.5,"Better than Phantom Menace, but did it need to be made?"
"Mar 10, 2015",1,the only star wars movie I fell asleep watching.....dull and overly shite!
"Mar 07, 2015",3,Algo tiene el ataque de los clones que me sigue encantando y a pesar de esa burda relacion romantica es de mis favoritas.
"Mar 07, 2015",5,Great prequel!!!!!!!!!!!!!!!!!!!!!!!!!
"Mar 01, 2015",3,"Neat creatures, but the acting skills were questionable..."
"Feb 21, 2015",3.5,"Better than its predecessor for sure, but still has poor dialogue with mediocre acting.  Add some of the very solid action sequences."
"Feb 14, 2015",3,Great action! Ok story kind of slow like phantom menace! Hayden Christian needs acting lessons!
"Feb 09, 2015",3.5,"Decently progresses the storyline.  Good visuals, well paced."
"Feb 09, 2015",2,"Very boring, and Hayden Christensen seems like he was having a very hard time portraying Anakin Skywalker."
"Feb 08, 2015",2,"My least favorite Star Wars film. The love story is horribly awkward and creepy, and it makes no sense. The computer effects look very dated. Just like the Phantom Menace, there’s a huge battle at the end, and just like in that movie, I’m just wanting the movie to end at that point."
"Feb 07, 2015",3,"The movie has its moments, but I'd be lying if I said the whole thing doesn't feel hackneyed.  The climax, where we see Yoda finally unleash his full Jedi awesome-ness, is the high point.  The rest is beautiful to look at, but, ultimately, stale.  Extra points are awarded for the first real scene of Vader rage."
"Feb 06, 2015",3,"Somewhat better than the childish first of the ""new trilogy"" but still should've never been made."
