date,stars,text
"Mar 12, 2020",3,Probably my least favorite Star Wars movie but I still really enjoyed it. It's kind of a pointless movie since if you remove this movie from the trilogy/ saga you would still be able to understand overall story.
"Mar 12, 2020",2.5,"Casting great actors like Ewan and Liam did not improve this movie at all, but brought us very flashy action sequences that we Star Wars fans have never seen before. If this movie didn't have the tall squealing buffoon Jar Jar, and a different child actor to play as Young Anakin, then this movie would've been better. But it managed to pass its time with the sloppy writing and poorly acted scenes, and laughable dialogue."
"Mar 11, 2020",4.5,"The movie was so cool , the story  was beatiful, the edition magical and the actors did a good work. it is for every age (general).
     This movie has action, adventure fantasy and science fiction."
"Mar 09, 2020",2.5,"I never hated any of the Star Wars Prequels, but The Phantom Menace is definitely my least favorite of the bunch. The slow pacing, coupled with cardboard characters, toilet humor, and poor CGI effects just make it hard to sit through. That said, there are still some genuinely great things there. The blend of CGI with practical effects is fantastic in many scenes (not including CGI characters), the worlds are gorgeous and full of life, and the pod-race is a monumental achievement in audio and visual effects. Oh, and how can anyone forget Darth Maul, and the epic duel on Naboo?? Is Jar Jar annoying? Oh yes, extremely; however, I'd still say the film is worth checking out. 2.5/5"
"Mar 08, 2020",3.5,"Jar jar has never really bothered me and this had so many amazing scenes such as the final battle and the fight against Darth Maul. Although to be fair, the political scenes were pretty bad and it had other problems as well."
"Mar 08, 2020",3.5,"The prequels are not as bad as most people seem to think. Everything is a matter of comparison and nothing was ever going to hold up to the standard of the original series. I think the prequels get so much hate because they started with The Phantom Menace, which is the weakest of the prequels. But it's not a bad watch."
"Mar 04, 2020",3.5,"After the initial disappointment this film has grown on me over the years. Yes the dialogue is clunky in patches, the acting is subpar, and there's too many unnecessary characters, but there's still a decent story being told. Seeing force users at the peak of their era is also pretty epic. This movie gets a bad wrap but it's nothing like The Last Jedi for terrible Star Wars."
"Mar 04, 2020",3,"""What do people like about the original trilogy? It's politics, right? Let's do a bunch of that, throw in some midichlorians, some JarJar, and some racial stereotypes, and we'll be printing money, trust me."" Still, it's such a nostalgia trip to rewatch. (3/5)"
"Mar 03, 2020",3,"a bit boring, but the final battle is quite enjoyable."
"Mar 02, 2020",0.5,Bored and confused...
"Feb 27, 2020",3.5,"Jar Jar is not very annoying, but still not the best of the bunch."
"Feb 24, 2020",5,Amazing movie with good action and good characters
"Feb 23, 2020",4,"Visually stunning, comprised of logically thinking characters, equipped with engaging scenes, and smooth flowing plot, Phantom Menace achieves what it should, a satisfactory introduction to the series in an entertaining delivery."
"Feb 22, 2020",3,Not bad but not good. Definitely the worst Star Wars film.
"Feb 20, 2020",0.5,"I fell asleep on this movie as a kid and revisiting it I am reminded why.

This movie is too slow and there were too many George Lucas-style cash grabs that unsettled me. Most of the movie seems to have been wanting to sell me cheap merchandise than tell an actual story. Least the pod racing video game was fun.

But George Lucas really did a number on his original creation. What's up with the Gungans? Why the pod racing scene? Midichlorians?

Not to mention the boring Jedi council scenes and the really confusing ending sequence. The movie tried to achieve too many things at once.

.5/5. RIP Darth Maul."
"Feb 19, 2020",3,Baffling but entertaining nontheless
"Feb 19, 2020",2.5,"It's a great visual experience. But this is primarily a kid's film. You have to turn your brain off to enjoy it. Still, I consider it the best of the three prequels."
"Feb 18, 2020",3.5,"The Ending may be in the foreground,but that doesn't mean that everything is terrible"
"Feb 18, 2020",3.5,"Well if you know of the originals then you understand where this movie must take you.  With that said Young Anakin Skywalker acting is a little high school drama-is at times, the big race in the middle of the film really slows down the movie and you are left wondering when will it end.  The fight for Nabu is ok, but trying to create different accents in language for different creatures can leave you wondering if you hear what they said and at times can take away from the film.  The main story line is fine and the final Jedi verse Sith battle is one of the best but the end is almost episode 4 like and yet remember they did just win a large battle for their planet so I get it.  Over all I liked the movie, it's not as bad as everyone seems to believe and I would watch is any day of the week of the newest movies episodes 7,8, and 9."
"Feb 16, 2020",3,"Bogged down by too much dialogue and not enough action and adventure, The Phantom Menace only grasps my attention for certain scenes and fails to make a lasting impression."
"Feb 14, 2020",3.5,"Cheesy but fun; it doesn't live up to the originals, but how could it.  A great third act holds this one up."
"Feb 13, 2020",2,"Ugggh. Poor writing, clunky dialogue, midicholrians nonsense, Jar Jar and young Anakin is so annoying, podracing is boring and all of the politics is boring. The only thing good about this movie is Darth Maul and the end lightsaber battle."
"Feb 11, 2020",4,"Not the best, but not the worst, this is a movie that passes the time once you look past a certain Gungan..."
"Feb 09, 2020",5,"It was great. John Williams nailed the soundtracks, the fx look perfect for their time and the story is interesting from start to finish. I never were bothered by Jar Jar as some folks say. For me it's a must watch."
"Feb 08, 2020",3.5,"Positives: This movie has the best score in all of Star Wars. The action is great, especially the final confrontation with Maul. The final act is nearly perfect. While the film suffers from mostly average characters, Qui-Gon, Obi-Wan, Palpatine and Watto are all very enjoyable to watch. The visuals are stunning, even to this day.
Negatives: Political mumbo jumbo, Jar Jar and certain other characters, weakened theming of the Jedi and the Force and the second act is too long and unnecessarily drawn out.
7/10 - B-"
"Feb 08, 2020",1,"This Star Wars movie is really boring, a lot of people love the prequels and i really can see why, the only good thing in the movie is the action at some points."
"Feb 07, 2020",2.5,Honestly extremely cringy
"Feb 07, 2020",3,"Story could've used some work.
Acting was alright."
"Feb 07, 2020",3.5,"Although slow at times, and yes there is errors in this movie , I feel this movie was unfairly judged. No it's not the originals nor does it try to be. I understand the hate of jar jar bunks, but are you really going to like every creature in the galaxy? Jar Jar is a great addition for kids to enjoy. Also, this film has Liam in it, that alone should be enough."
"Feb 05, 2020",3,"Maybe George Lucas thought that the Phantom Menace was an important and crucial addition to the Star Wars saga. And maybe it really was. But regardless of the movie's necessity, the fact that 'it's boring' still remains."
"Feb 05, 2020",3,"Not as bad as some say, The Phantom Menace is a decent movie that is entertaining and expands the Star Wars lore."
"Feb 03, 2020",4,"I think the movie was great. I mean i can understand why people didn't like it 
but i enjoyed it so."
"Feb 02, 2020",1,Technically the worst but at least it isn't sacrilegious to the starwars mythology
"Feb 02, 2020",5,"I love this film, as I love all the prequels, with a child's fervor. This film is many of the things that have been thrown at it. Still, it stands as a monument in the world of Star Wars. Some of it's best elements include the podracing, the Darth Maul sequence, Qui Gon and Obi Wan, and the score. Every moviegoer should give it a shot, though, be warned, you may find much of the film dull and lifeless, as I've heard so many describe it."
"Feb 01, 2020",3.5,"The fifth great SW movie. The fans are very wrong about this film, all was so nice. The first chronologie's film of SW saga. The special effects, memorable music(superb Duel of Fates), the great characters, the great lightsabers fights and the performance of Ray Park as Darth Maul; the second best vilain after Darth Vader. I admit it has imperfection but is not a reason to treat a great movie, i respect the epis.1."
"Jan 30, 2020",2.5,"This is my least favorite Star Wars film. There are some good things like Liam Neeson being in it. The final act is entertaining and well made, but the rest is boring, poorly done, and underdeveloped. What could have been a great start for Anakin's origin ends up focusing on trade relations and the Galactic Senate. Overall, the final act partially saves this film, but it's still bad."
"Jan 30, 2020",4.5,"This one is severely underrated. 20 years later and it has aged very well. Qui Gon Jin, Darth Maul, Duel of the Fates, podracing, the best lightsaber duel of any movie. It’s a classic "
"Jan 28, 2020",2.5,Hated Jar Jar but it did reboot Star Wars. In a movie marathon I avoid this movie.
"Jan 27, 2020",2.5,"There's a lot wrong with this film, although it ends up being a enjoyable watch, but purely down to the fact I love Star Wars. One of the best parts about this film is it's score, it's composed amazingly, it's sad that the best part of a action film is it's score. There's more bads than hoods and the only reason it gets slightly more stars is because I'm a Star Wars fan, but Jar Jar Binks is a awful character and that's down to the writing. The CGI/Special Effects are now very outdated and poor, that may be due to the drastic change in special effects but they don't hold to today's standard and is very noticeable. This film could've been shortened most definitely, too many sections of the film dragged on for too long, especially the pod race scene."
"Jan 26, 2020",1,Not a fan. The acting and effects are trash.
"Jan 25, 2020",3,Filme que se salva pela batalha final épica.
"Jan 25, 2020",0.5,God awful acting. Poor script. Cheesy CGI. Such a waste.
"Jan 23, 2020",5,"I love this movie,it always gets crapped on so I figured I'd log on to defend it!! It's cheesy yes but honestly that's the charm of Star Wars !! Jar jar ,pod races n all I love it !! Plus Dart maul is the shiznit!!!"
"Jan 22, 2020",2.5,"A very disappointing turn out for the first ""Star Wars"" prequel, ""The Phantom Menace"". Some solid visual effects and moments of world-building really can't justify the blatantly underwhelming performances and a lack of character development. It's the weakest entry in the once-grand franchise, and they really need to get back on track. They could have done worse though.

50/100"
"Jan 22, 2020",5,Best of all the star wars movies imo.  It gets horrible reviews from old school fans.  But at least it was an original story unlike the old rehashed plotline like in the new Disney starwars films.
"Jan 21, 2020",5,One of the most underrated movies there are. People hate it for no reason. Qui-Gon was a great character and the final duel was one of the best duels.
"Jan 20, 2020",3.5,"Great start to the saga, always enjoyed episode I! Jar Jar is LIFE!"
"Jan 20, 2020",3.5,"A fun, but wayyyyyyyyy too silly, re-entry into the Star Wars world.  Darth Maul is cool, though!"
"Jan 20, 2020",2.5,"Não é um filme horrível, mas é ruim"
"Jan 19, 2020",0.5,Painful to watch. Shockingly terrible acting and dialogue. The worst of all the movies.
"Jan 19, 2020",1,"This is an awful movie with a very bad writing. But Darth Maul, Ewan McGregor and liam Neeson were really cool :)"
"Jan 19, 2020",3.5,"Rewatching it after the sequels, I have a whole new appreciation towards it."
"Jan 19, 2020",4,"So underrated and unappreciated. Since it was the first film after the original trilogy, it got rated harshly against an extremely high standard... but if you step back and look at what it did, at the time it did it, you can appreciate it more. The prequel trilogy films are actually much better than the Disney films. Disney just has all the money in the world in a time with better cgi and technology with a wider range of franchise appeal. When one objectively steps back and takes all the variables into account; one can see that the prequel trilogy is actually better than originally thought and the Disney sequel trilogy is worse than first impressions and The Phantom Menace in particular is the best of the sequel trilogy."
"Jan 18, 2020",5,"One of the most underrated movies of cinematic history, a true masterpiece for those who wants more from science fiction than spaceships and aliens."
"Jan 18, 2020",1.5,"One of the most infamous disappointments in movie history, The Phantom Menace is filled with forgettable characters, wooden performances, silly dialogue, and a bland story.  You know you're in trouble when the only character in your movie with any sort of personality is Jar Jar Binks.  But, hey!  At least that pod racing scene was sort of neat."
"Jan 17, 2020",5,"Saw this one in the theater in 99 at the age of 28 and loved it.
Recently reviewed it and it's impact was greater with the perspective gained through the years and reflection on the characters introduced way back when the Original Trilogy was released.
So many surprises, so many lessons interpolated into the allegory without seeming preachy. I cry every time seeing the young hero so optimistic, generous and altruistic knowing the where the story of that character that George Lucas conceived will eventually end.
Masterful storytelling, solid performances, excellent cinematography."
"Jan 17, 2020",3.5,Love for the film has grown overtime 
"Jan 17, 2020",5,Acredito que mesmo com problemas de roteiro como Jar Jar Binks o filme ainda é bom. Me parece uma abordagem mais infantil com computações gráficas revolucionárias para sua época
"Jan 15, 2020",3.5,This movie does not deserve all the hate it gets
"Jan 15, 2020",3,"It may have way too much cgi and the most annoying Star Wars character to date, but this movie actually has a pretty darn good story and a very memorable lightsaber sequence, and I would much rather take this then the incoherent Johnson-Abhrams sequels."
"Jan 15, 2020",3,Perhaps Star Wars: The Phantom Menace is just lacking cinematic quality or good acting. But is still a peice of histoy because of its inspiration for using Digital instead of Film.
"Jan 15, 2020",2,"Pros: I don't like this film but it is still watchable.  I think that Liam Nelson did a great job as Qui Gon Jinn and Ewan McGregor did a great job as Obi-Wan because they were the only characters I liked other than Darth Maul in this movie. Darth Maul is a great villain and the final battle between him and Qui Gon Jinn is great and the score is pretty good. While the pod racing scene is dated it is still pretty good. 
Cons: The main Con is Jar Jar and his immature humor that didn't work and got me annoyed. There are many other problems with pacing because even when Jar Jar isn't being annoying this movie can get very boring at times especially during those senate meetings. This also has the prequel problem of bad dialogue and the graphics aren't that great and I don't like the way they made puppet Yoda look before the edited version because he looks hideous. I don't think they should have made Anakin a child because he was an annoying character and he couldn't have a romance with Padme because that would be inappropriate. Obi-Wan and Anakin should have been bonding and should have been friends but they weren't and when they did bond it felt very forced and the Jedi Counsel is like You shouldn't train Anakin but after Qui Gon Jinn's death, the council says train him all of the sudden. I also think Midachlorians are stupid.  I know this is nitpicking but in the pod racing scene, I never liked how there was a child-size helmet because he adults ride those ships. This movie also doesn't feel connected to the Skywalker Saga because all you need to know is that Obi-Wan found Anakin and Anakin made C3PO. I feel like those things make the movie frustrating because without them I would be able to likely give this movie like a (B-).

I don't like this movie but it is watchable and I can sit down and watch it. I'm gonna give this movie a (C-)"
"Jan 14, 2020",4,"Gosto da estória. Personagens novos interessantes! Pouco infantil as vezes, mas me agrada!"
"Jan 14, 2020",3.5,"Not the best Star Wars. Some annoying stuff but it's overall very ok. Darth Maul is amazing, his sword is NOT stupid but the way he uses it could be more efficient. Same goes to Obi Wan and Qui Gonn who could have won the fight multiple times in my opinion thanks to their number advantage. Fun to watch"
"Jan 13, 2020",3,"There is a lot of great stuff in it, but unfortunately it's not made well. What sounded great on paper when George wrote it, and pushed the boundaries of CGI fell short in the execution and composition. George said once about Yoda, if the puppet doesn't work, the whole film falls apart. The same goes for Jar-Jar Binks. The rumor is, he was based of the Harlequin in the Foundation from Isaak Asimov. That could have been amazing as setup in Episode 2. The Fan Theory still is that Jar-Jar is a Sith Lord, which could have saved nearly all of the Prequels, except for the acting of Anakin Skywalker. George decided to introduce him very Kid friendly for a very young Audience and probably gave up the idea after the character was badly received by the much older Fan Community. Ahmed Best was actually amazing and could have pulled the twist of. Just a few more, bolder hints, could have made the difference. All in all good for the Kids and enjoyable for what it is, but another prove that George Lucas is an amazing Writer and Producer, Business man, Visionary, Manager and Editor, but no director of actor's."
"Jan 13, 2020",2,"A classic star wars movie, and a must see for pop culture knowledge. Really liked it when I was a kid, today not so much. Great memes though."
"Jan 13, 2020",4,"I actually liked the kid they got to play young Anakin. However, I didn't like Jar-Jar Binks. I liked the pod race. I didn't like the undeveloped nature of Darth Maul. 

Overall though, it was a fun little movie."
"Jan 13, 2020",0.5,"It quite literally could not be a worse movie. I dare you - go on YouTube and watch some of the fan made Star Wars flicks. They are infinitely better than whatever this flaming waste of film was. The casting is so bad it is comical. It's as though directors do NOTHING to prevent a kid from making a mockery of the film. Public apologies are necessary for this one, but can never undo the damage they brought upon the Star Wars universe. 100% garbage. If you haven't seen it, do everything in your power to never see it. Like the holiday special, it deserves to be forgotten in the dust of history."
"Jan 12, 2020",3.5,"People always say that the scenes on trade friction and senate hearings are the most boring part of the prequels. I think that is one of this movies strongest points, showing how the emperor was able to cripple a well functioning democracy. Other parts of the movie are rich in suspense and introduce the newer characters well in a story that proves vital to shaping their personas. Action scenes one of the best in the entirety of star wars. The only issue is the exposition done by pod-racing. The pod racing scene had potential but was never developed into a complete action scene which makes it seem long and drawn out. All in all a great film and good start to the trilogy."
"Jan 11, 2020",2.5,"With a doubtful script, some unpleasant characters and a plot that does not end wrapping makes The Phantom Menace a very low delivery next to its predecessors where the only thing that saves it is the performances of Neeson, Portman and Mcgregor and some effects and incredible action sequences."
"Jan 11, 2020",5,Masterpiece in every way.
"Jan 10, 2020",5,great movie just amazing
"Jan 09, 2020",4,"this movie is for own children, but i liked it"
"Jan 09, 2020",4.5,"A good way to start off the trilogy, some complained about the politics and that ""it was hard to follow because it's boring"" to me it was actually easy to follow. On a separate note, fans who attacked Jake Lloyd should be ashamed of themselves for attacking a kid back in 1999 Jake Lloyd was fine."
"Jan 09, 2020",0.5,Its interesting to see Anakin's origins and the Darth Maul duel with Obi-wan but beyond that its simply bantha fodder.
"Jan 09, 2020",3,"Great action. Awful dialogue. Weak, boring storyline."
"Jan 08, 2020",3,"Probably the worst prequel movie because of childishness and Jar Jar, but still good original setup for whole saga."
"Jan 07, 2020",2,"I am still baffled at this movie. The only redeeming part of the movie is the score. It is interesting to watch simply to see what happens when George Lucas have full creative control, and it is almost reason enough to watch it. Almost."
"Jan 06, 2020",1,"Unlike its predecessors, this movie is devoid of soul and humor. It has the most emotionless acting, almost as if all actors were told not to emote on purpose. Top this off with the character Jar-Jar Binks and young Anakin...well, youve achieved meme fodder. Uggh, painful movie."
"Jan 06, 2020",5,"Honestly, it's a really good movie. 
It doesn't deserve nearly any of the flack it gets. Go star wars!"
"Jan 06, 2020",4,Its great movie alot of Cgi but that was peak of technology at that time.Iconic lightsaber fight between main heroes.Interesting view on politics.
"Jan 06, 2020",0.5,Boring story and useless dialog. Its a hated movie for a reason. No offense.
"Jan 05, 2020",3.5,"It is an okay start. Not great, but not as bad as everyone is saying. Jar Jar is a huge mistake, yes, but still a good stepping stone for the following movies. AOTC is where the sh*tstorm gets real."
"Jan 05, 2020",2,"nice to see anakin, but the storyline is really weak."
"Jan 04, 2020",3,"It's quite different to the original movie, but not remotely as bad as people say. It is fun and adds to the Star Wars movies, like with the (now expected) exciting fast paced lightsaber fights"
"Jan 04, 2020",2,"Rushed pacing, bad acting from otherwise great actors, bad dialogue. A flop."
"Jan 04, 2020",1.5,The only good part is the fight
"Jan 04, 2020",1.5,"Horrible Thats what it is!
I mean jesus H f*ck what is this?!!
The og trilogy was freaking AWESOME!
And then this comes out?!😕👎"
"Jan 04, 2020",5,This movie is great I don't care about the political side it still has good action sequences and a good story.
"Jan 04, 2020",3.5,Okay start for the prequel trilogy with mostly memorable characters. Some good story beats and some not so much.
"Jan 04, 2020",3,"A boring story that drudges on, although it has its great points, Darth Maul vs QGJ and Obi Wan may be the best fight in the series, and the pod race is an amazing scene to watch"
"Jan 03, 2020",3.5,"That movie it's complicated, but its a good movie, has some flaws annoying character, but a story with technological innovation for his time and start a saga when a good boy with a lot of hope become more machine, illustrate how life happen with all of us."
"Jan 02, 2020",2,Proof that Lucas had no idea what he was doing.  A New Hope &amp; Empire were some of the best sci-fi ever made.  But episodes 1-3 were lousy by comparison.
"Jan 02, 2020",4.5,I love this film because this is the first Star Wars movie growing up as a kid and when I watched it again I still love it.
"Jan 01, 2020",4,People complain about everything . This is a good movie. The only real problem with the movie is that they did not use Darth maul to his full potential . Be seemed like a minor character in the story when he should've been the biggest conflict in the movie .Not perfect at all but way better than the tfa - rise of Skywalker.
"Jan 01, 2020",0.5,A pony tail guy that looks like he works at a used cd store runs around knocking over hobby horses with legs. He meets a child who drag races and will grow up to commit atrocities because he fell in love.
"Dec 31, 2019",3.5,It was good but comparing it to the other ones it wasn't the best
"Dec 31, 2019",5,Amazing I love this film &lt;3
"Dec 31, 2019",2.5,"The movie is very slow in the middle, but the first and last half hour, and the podracer sequence all hold up. It's not a masterpiece, but it's not the worst star wars movie either"
"Dec 30, 2019",5,"Really good movie, like all 6 of the originals! Fuck the new ones though."
"Dec 30, 2019",3,"The Phantom Menace is the movie with which I entered the Star Wars Universe. My adult eye sees better why so many people were upset with it, but in my opinion, it was a fun movie. Jar Jar voice was certainly annoying, but the introduction of characters like Qui-Gon Jinn and Mace Windu was great. I agree that there was too much politics for young viewers, while the originals were driven by fast-paced action, but TFM also introduced what was probably the best light saber fight in a Star Wars movie, enhanced by it's glorious soundtrack. As itself, TFM ins't a bad movie in my opinion. It has many flaws, but also its moments of greatness."
"Dec 30, 2019",4.5,GREAT FILM GEORGE LUCAS
"Dec 30, 2019",5,Really good movie first Star Wars movie I ever saw when I was little. 👍🏻🙂
"Dec 30, 2019",3.5,Now to be fair I am a very biased when it comes to this movie. It was the first Star Wars movie ever song theaters and I thought Darth Maul was totally amazing now that I'm older I can see that it has major flaws pretty much across-the-board still a fantastic movie will always have a special place in my heart.
"Dec 30, 2019",4.5,"Better than it's given credit for. A fitting beginning for Anakin's story. A grand adventure film. Just enjoy it for what it is, a fun film. I mean it only introduced Qui Gon, Darth Maul, &amp; Mace Mindu. Want else do you people want?!?"
"Dec 29, 2019",4,I was scared to watch this movie again because of Jar jar but he is indeed just visible on their first trip to Naboo. Then Jar Jar is inexistent and the film adopts a darker tone that pays homage to A New Hope. THe universe is well establisged and i infeed laughed quite some time at Jar jar's comic reliefs. A very good surprise! The special effevts are too old but this film tried to show things at the limits of conema at this time. Well done Lucas
"Dec 29, 2019",2,"This is a terrible, terrible movie. I'm amazed that A) Lucas made a film like this, knowing how beloved the franchise was, and B) that the franchise remained so beloved after this had come out... It introduced Maul though, who is my favourite Star Wars character. So points on that one."
"Dec 28, 2019",2.5,"The story was something fitting for a prequel to the Star Wars trilogy, but god, get Jar Jar out of that."
"Dec 28, 2019",3,"Bogged down by callus acting and a convoluted plot, The Phantom Menace leaves you wanting more from Star Wars especially after a fun action packed third act."
"Dec 28, 2019",4.5,"I haven't seen Phantom Menace in years and I re-watched it today. Honestly, I thought it was great. The plot was interesting - lot of exciting moments throughout the movie. I actually thought the acting, in general, was good - I thought all the actors were good and I enjoyed Jar-Jar Binks - I found him to be great comic relief. There were some scenes that were a bit unconvincing - like the vote of no-confidence scene seemed rather rushed, though it was already quite a long movie. I felt like there were no truly boring moments in the movie. The soundtrack is awesome. Also, I've seen worse movies get better critic reviews - I don't really understand why critics hated the movie so much. The Disney rendition of Star Wars, in comparison, is a complete disservice to Star Wars lore - nothing makes sense in consideration of the Star Wars Universe and the previous Star Wars reality. What was previously a very deep film essentially was transformed into something else entirely."
"Dec 28, 2019",5,A generous and soulful blockbuster. The third act is amazing.
"Dec 28, 2019",3,"Fun to watch, I wouldn't call it good. Until Adolf Disney took over, this was probably the poorest of the saga. It was made in the 90s though so can't really blame Lucas.
Also, I always felt like some things from this could have been added to Attack of the Clones, and there could have been a movie between AotC and RotS, and this movie could have been scrapped without taking away from the story"
"Dec 28, 2019",2.5,I think the phantom menace isn't terrible like most think I also don't think it was a great movie either but it was the first time we saw some interesting battles and didn't look that bad and introduce the characters but they could have avoided alot of bad things that happend in the movie overall.
"Dec 28, 2019",2.5,Ehhh.......pretty lacking. Disappointment of a movie. Didn't have the fast action the originals had. This ranks probably number eight from worst to best on my list. I will put my final rankings in the rise of Skywalker review.
"Dec 27, 2019",2.5,"5.5/10. This is a film of two extremes - a triumph of the technical aspects of film making, yet a failure in story telling. The costumes and set pieces mesh seamlessly with the special effects (for 1998, but even still today it didn't look awful), and a typically outstanding John Williams score works with these elements to transport viewers out of their living rooms and across the galaxy. The action - particularly the podrace and final lightsaber dueling - is thrilling, even as the abysmal script, annoying or bland characters, and poor acting to match (which is a shame given the talents of the cast) threaten to waste all of the technical wizardry. While George Lucas has a knack for developing the foundations of a lush sci-fi universe, he'd have been better off leaving the finer points of directing and writing to others. The StarWars franchise would be much better served for it."
"Dec 27, 2019",4,"Good Stuff: The pod race, younger obi-wan, Darth f-ing Maul, the lightsaber duel, The action, The music, One of the best star wars endings, no joke, it's actually good, The Planets, the fish chase scene.

Bad Stuff: The Plot, JarJar at times."
"Dec 27, 2019",3.5,"stick around for the pod race and the lightsaber fights, they are so worth it. the parts in between are pretty dumb though."
"Dec 27, 2019",3,"This is a fun movie, that just doesn't tell a super compelling story. Qui-Gon and Obi-Wan are great, and Maul is a fantastic addition to the Star Wars Universe. Jar-Jar, Congress, and low levels of action plague the film, but when the story really moves as it does in the beginning and end, it's quite good."
"Dec 27, 2019",5,"After watching Disney rubbish movie. This is really a damm good movie. At least the lightsaber fight was damn good. At least the story make sense. At least Qui Qon Ginn and Obiwan was really convincing. At least the space fight is really good. At least the storm troopers die. At least Jedi(s) are powerful but they still die. And all Jedi(s) has their strength and weakness, they each have different roles and is very clearly shown in the movie. Disney's Star Wars is... plotless, illogical, breaks all physics, no continuity from previous 6 movies (plus Rogue One). No idea why Rey Space Jesus was ever needed to go through 3 movies when she could single handedly just destroy the entire Universe in the first 5 mins of the film. She can literally do anything. Teleport, heal people, bring dead people back to life, do Jedi mind trick, lift entire mountain range basically just do everything and anything she wants. Disney Star Wars is... just wasting people's time, it's rubbish. Its not inspiring and its almost just illogical (poor) action. Even the action sequence is BAD... REALLY BAD. I give George Lucas  STAR WARS 10 out of 5 stars. For being logical, consistent and good fight sequence."
"Dec 27, 2019",4.5,Superb. Good starting. Star Wars is amazing ♥️
"Dec 27, 2019",3,"The most forgettable Star Wars, and the worst George Lucas had to offer"
"Dec 26, 2019",2.5,A movie that 2 and 1/2 stars is generous. By far the worst Star Wars movie.
"Dec 26, 2019",5,Still better than the sequel trilogy.
"Dec 26, 2019",3,Darth Maul... saves this movie.
"Dec 26, 2019",5,"A fantastic children's movie, with great special effects, moral lessons, and a great story. While imperfect there are few movies out there that really spark the imagination and give the young a chance to visit such a rich, fantasy world."
"Dec 26, 2019",3,"Uneventful and unmemorable, with a cast of characters that are not that interesting. Ewan McGregor as Obi-Wan is boring in this and Liam Neeson as his mentor seems be going through the motions. But it's all mildly watchable, with some moments giving us the kick that was lacking."
"Dec 26, 2019",2,"Jar jar binks is the main reason why the score is so low. He makes this movie almost insufferable. But beside that the movie is actually decent, with interesting characters and alright story which is a bit plagued by the prequel curse since we know for the most part what will happen. However It is a decent watch for star wars fans and perhaps while as not as good as the previous films, it is a good stepping stone (minus jar jar) towards the prequel trilogy."
"Dec 26, 2019",3.5,"I only recommend this as Phantom Edit version. Otherwise it will bum you out. This movie has only one problem, it is Jar Jar Binks. Everything else is really amazing, but Jar Jar is in 70% of the film, so you NEED Phantom Edit version."
"Dec 26, 2019",5,"Honestly after rewatching the movie I realized how great this film is the pod racing scene is fantastic the soundtrack is absolutely phenomenal and the final battle between Qui-gon, Obi-wan, and Darth Maul is amazing especially with Duel of the Fates playing in the back is amazing"
"Dec 25, 2019",3.5,Star wars is always fun but jarjar was annoying. Love to watch with my kiddo
"Dec 25, 2019",4,"Not as strong as the original series, but better than episodes 8 and 9."
"Dec 25, 2019",1,Boring to watch and no good qualities
"Dec 25, 2019",3,Darth Maul almost takes it to a good action movie. Should have been Darth Jar Jar
"Dec 25, 2019",1,"This movie was absolute crap. A total embarrassment - amateur acting from good actors, terrible plot, awful script."
"Dec 25, 2019",3.5,I actually like this movie although I understand why people hate it. The Last Jedi and parts of Rise of Skywalker actually made me appreciate this movie even more than I already did.
"Dec 25, 2019",3.5,"Some of the characters were poorly chosen and portrayed, but if you are looking for a decent story with detail and a bit of action, this is the film for you."
"Dec 25, 2019",5,"After years without a new Star Wars movie this was a great film to begin the next trilogy! Incredible visuals, sound affects, music, acting, fight scenes, and much more!"
"Dec 25, 2019",0.5,The worst film from the whole saga to my taste. Boring plot with annoying characters and bad acting.
"Dec 25, 2019",1,"It was a stupid, bad, boring mess of a movie with bad CGI and bland characters."
"Dec 24, 2019",3,"Most likely the worst star wars movie to date. It is littered with plot holes and is slightly boring. Despite this, it does have some redeeming qualities."
"Dec 24, 2019",2.5,Ray parks saved this movie
"Dec 23, 2019",3.5,"I liked this movie, it is not bad as everyone sais it is."
"Dec 23, 2019",1.5,"Characters are dope, script sucks though."
"Dec 23, 2019",4,"Most people don't appreciate this movie, but I still say it is a good prequel. Lucasfilm may have gone a bit better with this, but they did a good job. The characters are interesting, especially Jar Jar Binx, however Anakin is so young it does keep away from the story a bit. The pod racing scene is drawn out, as is the middle of the movie. However, though the story is a tad bit confusing, once you wrap your head around it, you are engrossed to see what happens."
"Dec 23, 2019",3,"While silly and outlandish with some of it's risks, plus unconvincing acting and boring dialogue, this movie is action and Star Wars fun in many parts! Cool villain, astonishingly action entertaining sequences, and one of the best light saber fights of the saga make this movie just entertaining enough."
"Dec 23, 2019",1,"Lucas messed up. Big time. Your only saving grace were Liam Neeson, Ewan McGregor, and Ray Park (Darth Maul). Otherwise, its terrible"
"Dec 23, 2019",2,"It's easy to scold the original George Lucas prequel, but what can you praise it for? Definitely for the choreography of lightsaber fighting scenes. For some new curious characters. To the midichlorians, which I personally think is a good idea. But anyway, these two and a half pluses will never be able to resist the avalanche of shortcomings of the film, the main of which are a waste of screen time, poor CGI, replacing the practical effects native to the heart, neutered action and more than ever boring script, proving that the franchise could really exist without the first episode."
"Dec 23, 2019",3.5,Too deep for this Time.
"Dec 23, 2019",3,I saw this 12 times in the theater with my then girlfriend. It's amazing the stuff I put her through.
"Dec 23, 2019",0.5,The worst movie I have ever seen
