date,stars,text
"Dec 10, 2019",4,"Episode III concludes the prequels well but not great, the story is good and to see a child turn into such an infamous villain is great to watch and is heart-wrenching. What this movie suffers is more with the directing and the monotone pieces of the script, Ewan saves this movie but there are still weekpoints. Overall love it alot and gives me a nostalgia for better times."
"Dec 10, 2019",3.5,The Fall of Anakin is amazing. The deeper you look the better it gets.
"Dec 09, 2019",3.5,It has not aged well like The Phantom Menace in my opinion. Although the movie does a masterful job on playing on character emotions and the last 3rd of the film is done perfectly.
"Dec 09, 2019",3.5,A relatively satisfying cap to the prequel saga with good character moments and set pieces.
"Dec 09, 2019",5,Great film. Dark and well written. Couple of flaws but mostly perfect. Must watch Star Wars film.
"Dec 04, 2019",5,"Movie got too much hate when it first came out, but turned into an all time classic. One of the best star wars movies ever made. Perfectly balanced with emotion and grit, with the prequel duels."
"Dec 02, 2019",4.5,Way better then any disney one
"Dec 02, 2019",5,Top 3 Star Wars films ever released! And this is by far the best prequel
"Dec 01, 2019",4.5,"The origin story of Darth Vader and prequel to the 1977 Star Wars film, A New Hope!"
"Dec 01, 2019",5,As the final piece of the Skywalker saga for all time to come George did a near perfect job of rounding out the story and does so in his signature style.
"Nov 29, 2019",3.5,This movie was by far the best from the prequel trilogy. There were still some flaws but this movie was the reason why we watched the prequels to begin with. Better CGI and this movie were really dark at the end. It had a good introduction to cinema's most loved space villains. There are things that don't make sense in this film but at least it well in the end.
"Nov 28, 2019",2.5,"More like Revenge of the Sh*t. Episode III still features terrible dialogue and terrible acting from Christensen. Out of the three it’s the least painful to watch but that’s not saying much considering how awful Episode II was, and how terrible Episode I was. "
"Nov 25, 2019",4,By default the best of the prequels.
"Nov 24, 2019",3.5,"Much better than I remember it being! The film does a good job of why people were so willing to ditch the Jedi and Republic in favor of the Empire. The Jedi really did everything the Palpatine accused them of including trying to overthrow him and take over the Senate. Still suffers from a lot Prequel/Lucas-isms including a plot that centers around politics and clunky dialogue. I also refuse to believe that Anakin is a tragic hero. Independent of prior knowledge, it's clear that he's turning evil the entire movie. He wears black leather (in contrast to brown cloth), has a menacing scar and consistently shows that he is arrogant and hateful."
"Nov 24, 2019",4,A good Star Wars movie.
"Nov 21, 2019",5,One of the greatest movies ever made!
"Nov 21, 2019",3.5,"Easily the best of the prequels. There are still issues, like how quickly the turn for Anakin was, the way Padme dies, and some of the acting. But there are some great special effects and action sequences here. The final fight between Anakin and Obi-Wan is arguably the best in series history. A very enjoyable entry."
"Nov 20, 2019",5,"My all-time favourite Star Wars movie, and indeed my favourite movie of all time!  A perfectly plotted and executed end of the prequel trilogy and set up for the original trilogy, this is THE movie Star Wars fans waited for for almost 30 years!  It is easily THE most thrilling and exhilarating Star Wars movie, becoming a non-stop thrill ride for most of its running time.  It features THE two greatest lightsaber duels of all time (Palpatine-Yoda and Anakin-Obi-Wan).  The special effects were the greatest at that point in time (and in many ways still rival those of the sequel trilogy &amp; Anthology).  Cast is great, with Ian McDiarmid in particular providing his best performance yet.  Also easily the darkest Star Wars, yet benefits immensely from it."
"Nov 19, 2019",5,REALLY picks up the threads left dangling by the other two. Excellent all around.
"Nov 18, 2019",4,"The final installment of the prequel trilogy is the best film among the three- which isn't saying much at all. Revenge of the Sith is a dark movie and even its few lighthearted moments come under a cloud of grim expectations. Although Revenge of the Sith is the third volume of the prequel trilogy, its quality places it alongside A New Hope and The Empire Strikes Back as the best Star Wars has to offer. Its flaws are easily forgiven; it offers the same successful blend of high energy sci-fi melodrama, epic tragedy, and satisfying storytelling provided by Episodes IV and V. In many ways, Revenge of the Sith is the most important chapter of the first six episodes and, until its release, the Star Wars saga remained incomplete. Revenge of the Sith exists not only as a fine chapter in its own right but its existence improves the other five segments, adding context and depth not only to the two other prequels but to all three members of the original trilogy."
"Nov 17, 2019",3.5,"Finally, they're getting better."
"Nov 16, 2019",3.5,"I think the movie is almost entirely held up by the end, as the end has great soundtrack, fights, and dialogue. A great movie for the prequels."
"Nov 16, 2019",3,"Revenge of the Sith is the best of the Star Wars prequels, mainly because the plot gets to the good stuff, with Palpatine finally making his grab for power and the rise of Darth Vader. Sadly, Anakin's turn to the Dark Side and the reveal of the Emperor's true face are fumbled badly, in scenes more likely to illicit giggles than gasps. There's no question that Lucas is a visionary, it's just a shame he didn't see fit to collaborate with other scriptwriters and directors, as this could all have been so much better."
"Nov 16, 2019",3.5,Some underwhelming parts but an overall fitting end
"Nov 16, 2019",5,"For sure the best movie of the prequel trilogy, Revenge of the Sith shows us the birth of the greatest villain in cinema, with an outstanding performance of all actors, incredible."
"Nov 14, 2019",5,"Best Star Wars, best film"
"Nov 12, 2019",4,"Quite good, better that the previous two prequels and worth of the original Trilogy."
"Nov 12, 2019",4,"It has its flaws. However, there are many redeeming qualities. The story of Emperor Palpatine's rise to power is one of the best story lines to come out of the prequels and to see its climax is quite something. The choreography is near flawless, using real guards and techniques a proper swordsman would use which adds another layer of depth to each fight scene. I would highly recommend this to any and all star wars fans, becoming a must see for those who have watched the clone wars cartoons as it adds even more depth to each character and story arc."
"Nov 12, 2019",3.5,81% || The best of the prequel trillogy. Perfectly ending off Anakin's origin.
"Nov 04, 2019",5,O melhor de todos comparado com ação!
"Nov 03, 2019",4.5,"Revenge of the Sith is certainly a flawed movie, but I defy any Star Wars fan not to enjoy it.

In spite of the gratuitious use of CGI, the storyline of Obi-Wan, Anakin, Padme, and Palpatine is actually an incredibly interesting tale. Ewan McGregor and Ian McDiarmid are absolutely peerless in their embodiment of their characters: the noble Obi-Wan and the sinister Palpatine.

Hayden Christensen, while given some scenes of atrocious dialogue, actually does Anakin justice in several notable scenes. The stoic fear he displays in the scene where he discusses his nightmares with Padme. His anger and frustration when being given a secret spy mission from Obi-Wan. He massively improved from his performance in Attack of the Clones.

The final fight between Anakin and Obi-Wan is the most emotionally charged in the franchise's history. While Luke and Vader were father and son, the two hardly knew each other. Anakin and Obi-Wan grew up together and have saved each other's lives countless times. The fight choreography is the best in the series, as well, by far."
"Nov 02, 2019",4,"Finally, out of the prequel series, this is one that I can recommend. It hints at being corny, but I think the overall mood of the series which led up to episode IV brings it to a satisfied conclusion. Some things were high in regard to the storyline. But still, we get this sense of humor that's not needed. Winks and nods to characters in the story seem reliable and it ends in a bad note, but it needed it. It is worthwhile. Still get a kick out of it. I recommend you see it."
"Nov 01, 2019",5,"for me personaly, i think this is the best star wars movie there is.
i loved it the first time i saw it and i still do!
i remember when it came to cinema and the hype serounding it. it was a great time!"
"Oct 31, 2019",5,"really good movie, still gets the prequel hate.
Well these people should start watch the sequels and rate them to get to know what is a bad star wars movie"
"Oct 31, 2019",4.5,"A great finale to its respective trilogy, ""Revenge of the Sith"" has a much darker tone with many thrills and emotions in a movie filled with so much great action and much better acting with a more developed plot, 9/10."
"Oct 31, 2019",4.5,"By all the Prequels, Revenge of the Sith aged the best and is arguably the best of the Prequels"
"Oct 31, 2019",4.5,Star Wars: Episode III - Revenge of the Sith was amazing. I love it.
"Oct 29, 2019",5,My opinion of this film is it is the greatest thing to ever happen to star wars. I love this movie wholeheartedly and believe this film is a must see for anyone.
"Oct 29, 2019",4.5,"Revenge of the sith is an emotionally rich, epic action packed film and necessary addition to the star wars saga, and the savior of the prequels"
"Oct 27, 2019",5,Best movie in the franchise for me.
"Oct 26, 2019",5,very good. The connection and love shown from Ewan Mcgregor (as Obi-Wan) towards Anakin is sublime. A must-see for any star wars fanatic
"Oct 24, 2019",5,This is where the fun begins
"Oct 24, 2019",5,Best star wars movie ever
"Oct 22, 2019",2,Save yourself some time and skip to the last hour. The birth of Darth Vader did not need to be stretched out over 3 bad movies.
"Oct 22, 2019",3.5,Actually kind of enjoyed this film
"Oct 14, 2019",5,amazing so much to love the not just the best prequel its the best star wars movie so much to love it has ever thing action Darth Vader emperor Plapitine and so much much more.
"Oct 11, 2019",4,"Nice ending to the Anakin trilogy, bittersweet and good fights. It shows how an heroic and compassionate religion can work for and help create a great evil."
"Oct 10, 2019",0.5,Too much walking and talking
"Oct 09, 2019",5,"I loved the stunts. By far some of the best fighting, and the soundtrack was amazing too. I wish we'd go back to this style instead of what we got."
"Oct 09, 2019",4.5,"I love this movie but like every other film it has some minor bad parts, but overall it is enjoyable to watch."
"Oct 07, 2019",4,"The climax of the prequel trilogy, Star Wars Revenge of the Sith brings balance to the force by closing all loose ends between the two trilogies, portraying Anakin's fall to the Dark Side and the rise of Darth Vader. A satisfying conclusion, ROTS has four of the best duels in the saga, with expert swordmsanship from Ewan Mcgregor and Hayden Christensen. It also introduces fan favourites to the saga such as General Grievous, a four-armed cyborg with asthma, and clones such as Commander Cody, who were destined to become iconic through the Clone Wars television series. Despite some incredible special effects for its time, the movie suffers from poor scripts and dialogue, resulting in lines such as ""From my point of view the Jedi are evil"", and ""You're shorter than I expected"". John Williams delivered an impeccable score however, superbly supporting scenes such as Order 66 with themes of tragedy and sadness. George Lucas's final Star Wars film provided the emotional height of the saga, the tragic betrayal of the Jedi setting up the original trilogy's feeling of hope and desperation well."
"Oct 06, 2019",5,amazing dont listen to the haters
"Oct 06, 2019",5,As much as I'd hate to say it it's my favorite Star Wars movie. Although far from perfect it has a certain charm to it with very fun and exciting action scenes. I just love this mo
"Oct 06, 2019",4,"Great story, plot, and effects. 
Unfortunately, some of the execution is just not there. Scenes that should have had some better progression (ie: Anakins decent to madness) were rushed. It lacked some depth with showing the other members of the council being taken down by storm troopers and missed a huge opportunity for an action sequence. Nonetheless, it tied up the prequel trilogy nice in terms of storyline. "
"Oct 02, 2019",5,The movie is full of memes. Enough said. All is the best of Prequels
"Sep 30, 2019",5,Revenge of the Sith deserves more credit than it gets. It's always been my favorite of the prequel trilogy and in my opinion has the best choreography and scoring in the series
"Sep 28, 2019",4,"Really a well made film. Best prequel by far. Excellent plot, action was epic, acting was good, cinematography was beautiful, and some of the best music ever. Really an Integral part of the Star Wars experience."
"Sep 28, 2019",5,Literally the best Star Wars movie ever made. Also the most underrated Star Wars ever made. The reviews don't give this film enough justice. The storyline is phenomenal and Ian McDiarmid as emperor Palpatine is one of the best performances of all time. 
"Sep 28, 2019",5,Best Star Wars film 
"Sep 28, 2019",4,The final pre-queal of the Star Wars saga we've been waiting so far.
"Sep 23, 2019",5,"One of the best Star Wars film to date. Amazing scenery, great story telling, and a great end to a trilogy. Couldn't be happier with the movie."
"Sep 23, 2019",4.5,"While this movie has its very noticable flaws, the general consensus around this movie is in my opinion wrong and Revenge Of The Sith is a good way to end off the Prequel trilogy."
"Sep 21, 2019",0.5,I wish they had left the original trilogy alone! I appreciate that these three films were planned to come out first but really?!? I thought the effects of the original films were actually more realistic. I thought Ewan McGregor was the poorest choice for Obi Wan. But who could replace Alec Guinness? This truly was an awful film. 
"Sep 18, 2019",4,"The best film of the prequels.  This film has great special effects and story writing.  It feels a little convoluted at times, but in essence, it IS a Star Wars film in feel and in name.  "
"Sep 18, 2019",5,"If someone wants to see a Star Wars movie even after watching all of them, I would recommend this. It has everything a Star Wars fan would want. The Clone Wars, the Jedi, the sith, the Republic, the Empire, Dooku, Palpatine, Vader, Luke, Leia, the Millennium Falcon, Grievous, Jar Jar, amazing lightsaber battles, and amazing CGI. "
"Sep 16, 2019",4,"A lot of people say Revenge Of The Sith is the best of the Prequel Trilogy, and I agree it is indeed. The visuals, even the performances of the cast has greatly improved thanks to the much needed improvement from George Lucas' writing and direction. But honestly, I still prefer The Phantom Menace at the end of the day. "
"Sep 15, 2019",4,"The perfect end to the prequel trilogy. Brilliant actions scenes creating some classic Star Wars moments. The iconic rise of Vader being one such moment. Well acted by McGregor, Portman and Mcdiarmid who move the film brilliantly "
"Sep 15, 2019",4,"Best of the prequels. An enjoyable watch with lots of action and one of the best lines in the Star Wars Saga - ""I have the high ground""."
"Sep 14, 2019",3,"Often eschewing logic and having a central couple with zero chemistry sinks this love story, but at its core Revenge of the Sith is an interesting tragedy that manages to tie up the prequels satisfyingly while setting up the events of A New Hope boosted by a strong performance from Ewan McGregor, and one of the best (and longest) lightsaber duels of the whole saga."
"Sep 14, 2019",5,This is where the fun begins!
"Sep 13, 2019",5,Very dark like it should be the best movie from the prequels by far
"Sep 12, 2019",5,This is a great movie. In my opinion this is the best star wars movie ever made. Yes this movie does have some flaws but everything else in the movie throws those flaws out the window. The cast are so much better in this movie the best being Ewan Mcgregor as Obi-Wan Kenobi 
"Sep 12, 2019",4,"By far the best of the Prequel Trilogy. Wraps up the 6 part saga beautifully. Beautifully shot and the score, Fantastic. John Williams at his best. Ian McDiarmid is brilliant as the Emporer.
"
"Sep 11, 2019",5,Best Star Wars movie made....  
"Sep 11, 2019",4.5,Personally I love this movie. Very surprised to see such a low audience rating. Sad actually. Yoda vs Sidious and Vader vs Obi wan are classic scenes that will live forever in movie folklore. 
"Sep 10, 2019",3,"The one prequel worth watching. The digital filmmaking techniques Lucas has been developing for years finally payed off, and the more dramatic story naturally paved the way for much more interesting and polished art direction (especially considering this is a space epic). Many problems of the other prequels are still there, especially cause they mostly have to do with world and character building, but there are also a number of memorable epic scenes and the story is very focused(presumably cause we already know the ending) and actually meaningful politics this time. The darkness also brings an interesting flavor of Star Wars hinted at in The Empire Strikes Back. You'll have a good time if you don't think too much about how it connects to the original trilogy(the answer is surprisingly too well)."
"Sep 10, 2019",5,Best start wars movie. Epic wars in the stars
"Sep 09, 2019",4.5,The best Star Wars film
"Sep 08, 2019",5,Better than all of the new ones!
"Sep 08, 2019",5,"space battles were epic, fight scenes were epic, very emotinal, overall just one of the best movies of all time
"
"Sep 08, 2019",3.5,"My personal favorite star wars film, BUT not the best. It would be if what it tried to be came to fruition 100% of the time."
"Sep 08, 2019",4,"After 3 attemps, they finally got it right. This is what the Prequel Trilogy should have been from the very start. Sure, the effects and acting woes are still there, but the story and pacing are a vast improvement. This movie hooks you from beginning to end, and is worthy of its Star Wars name."
"Sep 08, 2019",5,Best Ever. Best opening of any movie and galaxy shattering ending cannot be replicated ever again
"Sep 06, 2019",5,Im giving this 5 stars 1.because im a man of culture.  2. Because obi wan indeed did have the high ground.
"Sep 06, 2019",5,This movie was a masterpiece of Scifi. The ending  will blow you away and the tension it builds is incredible.
"Sep 06, 2019",4,From the get go you can tell this is the story Lucas was trying to tell in the prequels. hands down the best entry in the series regarding the prequels. personally this film ranks highly compared to the others also.
"Sep 06, 2019",5,best memes ever r/PrequelMemes
"Sep 06, 2019",5,Jesus saw this movie and was inspired to create the galaxy.
"Sep 05, 2019",3,I think George needed more than 3 movies to really do Anakin's journey to the dark side some justice. Some of it seemed rushed and out of place.
"Sep 04, 2019",4,"Loved this flim, I used to like it more than a new hope, this flim had a great ending to, would have been better had lucas kept the scene were yoda lands on dagoba where luke meets up with him 20 years later but lucas always wanted yoda to be a mystery, so I'll give that a pass. My main problem with this flim is how anakin assume padme and obi wan were in cahoots that made zero sense to me."
"Sep 04, 2019",5,The best film in the star wars saga
"Sep 03, 2019",5,the best star wars movie!!!
"Sep 03, 2019",3,"Revenge of the Sith is an entertaining and thrilling end to the Star Wars prequel trilogy, even if the plot is still rushed and a bit uneven."
"Sep 03, 2019",4,A fun interesting ride with a lot of action 
"Sep 03, 2019",3.5,I thought it was a good movie with some great battles in it and some relatively good CGI.
"Sep 02, 2019",5,Revenge Of The Sith. Is my favorite film of all time with The Empires Strikes Back and Return of The Jedi. It really came full circle for me.
"Sep 02, 2019",5,One of the best movies ever made
"Aug 30, 2019",3,The added reviews in the past couple years make this out to be better than it really is. It was and will always be a 69%. It’s definitely not a B-. 
"Aug 27, 2019",5,"Masterpiece of a movie, tied together the superb Star Wars plot and saga engineered by George Lucas, special effects stunning, plot emotional and exciting and one of the most memorable movies you'll ever watch."
"Aug 24, 2019",5,This is the stars wars movie. 
"Aug 24, 2019",5,"This is among the best Star Wars Movies ever made, Don't let the first two mediocre movies from the prequel trilogy fool you.  This movie was a masterpiece."
"Aug 24, 2019",2,"Overrated. Yes, it is better than the other prequels but not by that much. The acting is still terrible, the writing is even worse, the story is not only predictable but extremely lazy and the cgi looks like a video game. It's not terrible but not good either. Meh is about right."
"Aug 23, 2019",4.5,The best prequel-movie and my favorite!
"Aug 23, 2019",5,The best of the prequels...
"Aug 23, 2019",5,My personal favorite in the star wars saga. This movie starts off with a terrific opening scene and has the best action out of all the movies in the saga.
"Aug 21, 2019",5,best star wars movie.
"Aug 21, 2019",5,Galaxy shattering movie that for ever destroyed republic and Jedi order.
"Aug 20, 2019",3.5,"With Episode III: Revenge of the Sith, George Lucas brings his second Star Wars trilogy to a suitably thrilling and often poignant -- if still a bit uneven -- conclusion."
"Aug 20, 2019",4,It has some of the best star wars scenes of all time like order 66 and Anakin vs Obi Wan. But for it still has the same terrible writing and storytelling that we saw in the first 2 prequels. This isn't an amazing movie but it is a very rewatchable movie that gets more praise than it exactly deserves.
"Aug 18, 2019",4.5,"Some many good scenes, so a powerful story."
"Aug 13, 2019",5,Best SW by far. This is SW trikogy that really worth something telling story of falling civilization and not OT. OT don't even have depth
"Aug 11, 2019",4,"How to redeem a saga! This is a great Star Wars movie, far better than Attack of the Clones and the Phantom Menace. There are some many cool fight scenes I need a page to write them down. Hayden Christensen is much better here than Attack, through hes still far behind other actors like Ewan McGregor and Samuel L Jackson. Apart from the whole Padme thing, a great movie even if it is a little tiring. "
"Aug 11, 2019",5,Nothing more can be said except Best SW in history and non will ever reach its heights
"Aug 10, 2019",5,Excellent conclusion of one of greatest trilogies of all time
"Aug 10, 2019",5,For me story end with this. Im not interesed in obsolete trilogy not in defeat of Sith. Republic has fallen and empire was raised. No more Jedi and small rebellion are not of interest to me.
"Aug 08, 2019",2.5,It's an improvement in this chaotic unnecessary trilogy. 
"Aug 07, 2019",5,Amazing!! The battles and the entire soundtrack are one of the best things of the movie.
"Aug 03, 2019",5,The best one and that's obvious
"Aug 02, 2019",2,"Easily the best of the prequels, but by no means a masterpiece. I like the opening space battle, Palpatine and that's about it. 4/10."
"Aug 01, 2019",5,It's so fantastic this is the only movie of the prequel saga that reminds me of the old Star Wars movies and the Darth Vader transformation was brilliant
"Aug 01, 2019",5,For me this Star Wars movie is the best movie. I think every film is good but this is the best. 
"Aug 01, 2019",5,This is The Best out of all of the Star wars prequels. I enjoyed this movie. I watched it 300 times. 
"Jul 30, 2019",3.5,This is the best movie of the prequel trilogy telling us how anakin became Vader and also shows us how Luke got to tatooine and How Liea ended up in Aldeeran
"Jul 28, 2019",5,"Though the prequel trilogy may not had started the best way, it ends on a thrilling, exciting and awesome way, with great character development, amazing visual effects and splendid battle sequences. "
"Jul 28, 2019",3.5,Both the phantom Menace and attack of the clones had the potential to be great movies. But each one had a movie-wide problem that made the movie average overall. Revenge of the sith is the result of that potential being used to it's full ability. Giving us undoubtedly the best Star Wars prequel.
"Jul 25, 2019",3,I guess I liked it. This trilogy really did live up to its potential.
"Jul 22, 2019",5,One of the all time greats
"Jul 22, 2019",5,This movie has the high ground out of any Star Wars movie. Real emotion felt. Disney feels watered down. Like hey guys likes blow up the death star a third time! Wow that is so inventive... Also let’s have Rey never have any training just be really good with a lightsaber because girl power... Kylon ren is also a whiny schoolgirl. Gimme Darth Sidious Anyday. Infinite power! 
"Jul 22, 2019",5,"A perfect film, in every way. Great story, visuals, choreography, and average script."
"Jul 22, 2019",5,"10/10 Best Star Wars Movie to date. CGI still holds up almost 15 years later. Great emotional beats and a perfect score, holds up nicely both as a stand-alone film and as the finale in the 6 part franchise orchestrated by George Lucas"
"Jul 22, 2019",5,Amazing. A stunning piece of history
"Jul 22, 2019",5,"Lucas' true masterpiece. Simply breathtaking

"
"Jul 22, 2019",5,A work of modern art
"Jul 22, 2019",5,Best prequel movie forsure. A great tale of the rise of Vader and the end of the clone wars. A must watch in my opinion and much better than the films Disney has come up with.
"Jul 22, 2019",4.5,This is where the fun begins.
"Jul 22, 2019",5,The best Star Wars movie ever!
"Jul 22, 2019",5,Some movies get better with time. The full range of pure emotion that this film conveys is striking.
"Jul 22, 2019",5,Excellent movie. It’s easily the best movie of the prequel trilogy. This along with the prequels have only gotten better for me over the years. I love the work of George Lucas and appreciate it all the positive impact the films had on me growing up. 
"Jul 22, 2019",4.5,"It's one of my favorite Star Wars movies.

also the only Star Wars movie I can't make it through without crying, if I am lucky enough to make it through, cos Order 66 is too fucking sad

all the clones :("
"Jul 22, 2019",5,Classic. Far better than the sequals. 
"Jul 22, 2019",5,Revenge of the Sith. It's a bold one
"Jul 21, 2019",5,Incredible. Arguably the most compelling star wars yet
"Jul 21, 2019",5,Never saw the twist ending coming 
"Jul 21, 2019",5,"Amazing.
Epic conclusion to the Prequel trilogy and holds up perfectly to this day. The duels and score are by far the best of the saga, far beyond what the newer movies and shows can match."
"Jul 21, 2019",5,home of literally the best lightsaber fights in star wars it is a must-see
"Jul 21, 2019",4,Classic. Slightly rushed but good overall.
"Jul 21, 2019",5,Epic. It is critical we send a positive review there immideatly
"Jul 21, 2019",5,Best Star Wars movie ever!
"Jul 21, 2019",4.5,I love this movie. Not even ironically or as a meme. I just love this movie. Will watch whenever it's on. Never gets old. 
"Jul 21, 2019",5,"This movie beatuifully captures the internal conflict Anakin is suffering from, the rise of the Empire with the fantastic Ian McDiarmid as Palpatine capturing the role as Palpatine perfectly. Not to mention amazing special effects and John Williams best to date music."
"Jul 21, 2019",5,"Revenge of the Sith was a great ending for the Prequel trilogy, perhaps the greatest there could've been. It has come to be an absolute classic, by both telling a great story and by being as Star Wars as Star Wars could be. It didn't only tie off the Prequel trilogy, it also serves as a bridge to the originals."
"Jul 21, 2019",5,The greatest movie of our generation.
"Jul 21, 2019",5,"Revenge of the Sith was the Chosen One! It was said to destroy the bad press of the previous movies, not join them! Bring balance to the Prequels, not leave them in darkness!... And it did!"
"Jul 21, 2019",5,It's the best movie of all time. 
"Jul 21, 2019",5,Favorite fight scene ever
"Jul 21, 2019",5,"One of the best Star Wars films. This movie is dark, morbid and emotionally impactful, but still has some quipped moments. If lucas had made the first two prequels the way he made this one, the prequels could have been awesome movies. But, this is the only great prequel. Phantom menace is ok and attack of the clones is dogshit"
"Jul 21, 2019",5,It's over Anakin I have the high ground
"Jul 21, 2019",5,Best Star Wars movie! Love it!
"Jul 21, 2019",5,11/10 Best star wars film don't @ me
"Jul 21, 2019",3.5,Have you ever heard the tragedy of the ROS audience score? It’s not something the Rotten Tomatoes executives would tell you...
"Jul 21, 2019",4.5,"Saw it when I was 15, fun movie. Would watch again."
"Jul 21, 2019",4,"It was good, not as good as the originals but better than the other prequels and pretty emotional."
"Jul 21, 2019",3.5,The only prequel in the Star Wars franchise I would recommend!
"Jul 19, 2019",5,Best ending to the prequels and originals
"Jul 18, 2019",4.5,"Star Wars revenge of the Sith successfully caps off the prequel era. It seemed like this movie did few things wrong. Anakin Skywalker was a way better protagonist in the beginning of the movie. The story was absolutely incredible and the cgi was great for its time. This film is on par with the original movies. It included an amazing scene with Palpatine explaining to Anakin about Darth Plagueis that was portrayed flawlessly! The romance was a little bit better but was still nonetheless cringeworthy. I personally think this film was underrated. My only problems were how they handled Padme at the end (a broken heart really), the fight between the Emporer and Yoda (we don't need lightsabers), General Grevious (he was portrayed as a coward), and weird dialogue. I personally thought Anakins beginning lightsaber fight scene was pretty good as it showed how powerful Anakin has become since we saw him in Attack of the Clones. It's hard for me to say a lot of negatives about this movie because there aren't many negatives. This movie successfully closes out the prequel era and transitions into the original era. In my opinion the prequels failed to capitalize on their main characters as they had so much potential to be great. I think the handling of their main characters wasn't perfect but did a lot better than the previous two movies. The Anakin and Obi Wan friendship in the beginning was a great example of that. I thought this movie successfully closed out the prequel era and I would recommend it"
"Jul 16, 2019",4.5,"definitely the strongest of the star wars prequel trilogy, and my personal favorite. this movie truly felt like a tragedy, and you felt the emotion after order 66 and anakin's fall to the dark side. while the dialogue was still scrappy at some points, it was a true dot-connector. "
"Jul 15, 2019",3.5,"Everyone loves ROTS, and don't get me wrong I love it too, but it's still a prequel with hokey acting, dated visuals and some bland characters. McGregor, Oz, and Jackson make the prequels worth watching, and as I said before this is a good film, but to say it's the best Star Wars film is a long shot for me. The prequels took focus from the stories away in favor of world building, but this film focuses back on the story and puts things on track to stick the landing. (albeit a little bumpy) This definently has some of the best sequences and scenes in any SW film. The Mustafar fight, Order 66, General Grevious vs Obi-Wan. As I said before the visuals for this film have become SOOOO dated it's not even funny, normally I wouldn't complain, but The Lord of the Rings came out around the same time, and this is Star Wars they are known for there Visual Effects. Hayden Christiansen's acting is bad, but I blame that on Lucas' direction, and Portman clearly just isn't into it (feeling more like a daytime SOAP actor, and yeah I know Star Wars is like a soap opera, but it's also a big budget blockbuster movie, so come on.) I prefer The Original Trilogy and The Sequel Trilogy over this film, but it's well made and I still get goosebumps when I see that mask draped over Vader's face."
"Jul 15, 2019",3.5,Revenge of the sith is the best movie in the prequel trilogy which may not be saying much but it is still fairly decent the cgi is miles better and is alot more entertaining and better as far as movie making goes but the movie still suffers from Hayden Christensens bad acting and still has terrible dialogue but is definitely an improvement from the previous two films and deserves a 7/10
"Jul 13, 2019",4.5,SW Episode 3 is by far the best out of the entire Prequel trilogy! 
"Jul 12, 2019",4,"3rd (story-wise) in the Star Wars saga, it's the movie that finally connects the prequels with the old trilogy. The main enemy finally shows his true face and we finally see how the most iconic villain of the series came to existence, while seeing the downfall of the Jedis and with them the old republic. The Siths' plan and actions are smart, unforeseen and implacable. The action is still there, and the tension and emotion remain present. The dialog and romance aren't still quite at the level we could expect, but the overall scenario feels sound and on par with the rest of the saga."
"Jul 10, 2019",3.5,A Entertaining Ride at Home.
"Jul 08, 2019",5,For me story ends with ep 3. I don't care for OT or ST. Star Wars for me is fall of republic and jedi and rise of sith and empire. OT I have not watched from 2005 nor I'm planning to ever again. PT only for me
"Jul 08, 2019",3.5,"Surprisingly, Lucas finally brings on the big screen, the explanation of the events of the original trilogy, and is explained well!"
"Jul 03, 2019",5,Best Star Wars of all. Star Wars are Sith and Jedi and battle between light and dark. This is last true SW. Nothing in future will show that struggle. Especially not The Mandalorian who will be SW just in name because no wars or duels will be there.
"Jul 03, 2019",4,"A dramatic emotional conclusion of the trilogy. Although badly acted in some cases and certainly unevenly paced, a fitting and thrilling story."
"Jul 02, 2019",4.5,A great and chilling end to the trilogy.
"Jun 29, 2019",4.5,It's in my top 5 of favorite Star Wars films. Easily the best of the prequels. McDiarmid steals the show and is phenomenal in every scene he is. Hayden is much better in this one than Episode II. Definitely the darkest Star Wars movie to date.
"Jun 19, 2019",5,"An exciting, entertaining and challenging conclusion to the prequel trilogy, combined with Lucas's direction and script, the performances of the cast, Williams' score, Tattersall's cinematography, Burtt and Barton's editing, Bocquet's production design, Roberts and Giovanni's set decoration, Biggar's costume design, action sequences and visual effects, Revenge Of The Sith is the best and most entertaining of the prequels and challenges The Empire Strikes Back for the title of darkest Star Wars story!"
"Jun 18, 2019",5,The best of the saga
"Jun 17, 2019",4,"Another trilogy ends; unexpectedly, it doesn't end on a whimper. ROTS solves its dialogue problem by having a great story and numerous, fantastic action sequences. "
"Jun 14, 2019",3,"It is considered better than first two preuql films, but come on. its build off cliches, predictble plots and twits, and awkward lines.
Not theat legendary unlike star wars glory days."
"Jun 11, 2019",4,Revenge of the Sith is underated and is my third favorite Star Wars movie.
"Jun 11, 2019",4,Best of the prequels! Great to see the Vader origin!
"Jun 07, 2019",5,"Absolutely love it, has everything a Star Wars movie, must have, and the final showdown between Obi and Annakin are cherry pie"
"Jun 06, 2019",5,"This movie is excellent, Ewan McGregor is fantastic as Obi-Wan."
"Jun 06, 2019",5,No one can top this movie! This is star wars in its truest form
"Jun 05, 2019",2,"If your not with me, then you're my enemy "
"Jun 04, 2019",5,Its the best movie of the saga
"Jun 04, 2019",2,Don't see how this one has a higher rating than the other two. It is the most predictable and hardest to watch of the prequels. The only saving grace is Ewan McGregor
